group	tcpID & section_idx
unknown	A06975 10
unknown	A06975 11
unknown	A06975 12
unknown	A01056 6
unknown	A01056 7
unknown	A01056 8
unknown	A01056 9
unknown	A01056 10
unknown	A03190 1
unknown	A03190 4
unknown	A03190 5
unknown	A03190 6
unknown	A03190 7
unknown	A03190 8
unknown	A03190 9
unknown	A01849 7
unknown	A01849 8
unknown	A01849 9
unknown	A01849 10
unknown	A01849 10 | 8132
unknown	A01849 11
unknown	A01849 11 | 8151
unknown	A01849 11 | 8161
unknown	A09659 2
unknown	A09659 5
unknown	A09659 5 | 8197
unknown	A09659 5 | 8213
unknown	A09659 5 | 8216
unknown	A09659 5 | 8226
unknown	A09659 5 | 8237
unknown	A09659 5 | 8246
unknown	A09659 5 | 8251
unknown	A09659 5 | 8258
unknown	A09659 5 | 8269
unknown	A09659 5 | 8280
unknown	A09659 5 | 8294
unknown	A09659 5 | 8309
unknown	A09659 5 | 8316
unknown	A09659 5 | 8333
unknown	A09659 5 | 8351
unknown	A09659 5 | 8403
unknown	A01857 2
unknown	A01857 5
unknown	A01857 6
unknown	A01857 7
unknown	A01857 9
unknown	A01857 10
unknown	A01857 11
unknown	A01857 12
unknown	A01857 13
unknown	A01857 14
unknown	A01857 15
unknown	A01857 16
unknown	A01857 17
unknown	A01857 18
unknown	A01857 19
unknown	A01857 20
unknown	A01857 20 | 8585
unknown	A01857 20 | 8595
unknown	A01857 20 | 8598
unknown	A01857 20 | 8601
unknown	A00793 3
unknown	A00793 4
unknown	A00793 5
unknown	A00793 6
unknown	A00793 9
unknown	A00793 10
unknown	A00793 11
unknown	A00793 12
unknown	A00793 12 | 8799
unknown	A00793 12 | 8819
unknown	A00793 13
unknown	A00793 13 | 8854
unknown	A00793 13 | 8875
unknown	A00793 14
unknown	A00793 14 | 8915
unknown	A00793 14 | 8930
unknown	A00793 15
unknown	A00793 18
unknown	A00793 19
unknown	A00793 21
unknown	A00793 22
unknown	A00793 23
unknown	A00793 24
unknown	A00793 25
unknown	A00793 26
unknown	A00793 27
unknown	A00793 28
unknown	A00793 29
unknown	A00793 30
unknown	A00793 30 | 9104
unknown	A00793 31
unknown	A00793 32
unknown	A00793 34
unknown	A00793 36
unknown	A00793 36 | 9159
unknown	A00793 36 | 9174
unknown	A00793 36 | 9186
unknown	A00793 37
unknown	A00793 37 | 9213
unknown	A00793 37 | 9240
unknown	A00793 37 | 9248
unknown	A00793 37 | 9266
unknown	A00793 38
unknown	A00793 39
unknown	A00793 40
unknown	A00793 40 | 9330
unknown	A00793 40 | 9359
unknown	A00793 40 | 9384
unknown	A00793 40 | 9406
unknown	A00793 40 | 9422
unknown	A00793 41
unknown	A00793 41 | 9451
unknown	A00793 41 | 9457
unknown	A00793 42
unknown	A00793 42 | 9488
unknown	A00793 42 | 9510
unknown	A00793 42 | 9512
unknown	A00793 43
unknown	A00793 44
unknown	A01013 2
unknown	A01013 5
unknown	A01013 11
unknown	A01013 13
unknown	A01013 16
unknown	A01013 18
unknown	A01013 20
unknown	A01013 22
unknown	A01013 24
unknown	A01013 26
unknown	A01013 29
unknown	A01013 32
unknown	A01013 35
unknown	A01013 37
unknown	A01013 40
unknown	A01013 43
unknown	A01013 46
unknown	A01013 50
unknown	A03415 3
unknown	A03244 1
unknown	A03244 4
unknown	A03244 4 | 9881
unknown	A03244 4 | 9923
unknown	A03244 4 | 9986
unknown	A03244 4 | 10027
unknown	A03244 4 | 10058
unknown	A04194 1
unknown	A04194 5
unknown	A04194 6
unknown	A04194 7
unknown	A04194 8
unknown	A04194 9
unknown	A04194 10
unknown	A04194 11
unknown	A04194 12
unknown	A04194 13
unknown	A04194 14
unknown	A04194 15
unknown	A04194 17
unknown	A04194 18
unknown	A04194 19
unknown	A04194 20
unknown	A04194 21
unknown	A04194 22
unknown	A04194 23
unknown	A04194 25
unknown	A04194 26
unknown	A04194 27
unknown	A04194 28
unknown	A04194 32
unknown	A04194 33
unknown	A04194 34
unknown	A04194 35
unknown	A04194 36
unknown	A04194 37
unknown	A04194 38
unknown	A04194 39
unknown	A04194 40
unknown	A04194 41
unknown	A04194 42
unknown	A04194 43
unknown	A04194 44
unknown	A04194 45
unknown	A04194 46
unknown	A04194 47
unknown	A04194 48
unknown	A04194 49
unknown	A04194 50
unknown	A04194 51
unknown	A04194 52
unknown	A04194 53
unknown	A04194 54
unknown	A04194 55
unknown	A04194 56
unknown	A04194 57
unknown	A04194 58
unknown	A04194 58 | 10449
unknown	A04194 58 | 10458
unknown	A04194 59
unknown	A04194 59 | 10474
unknown	A04194 60
unknown	A04194 61
unknown	A04194 62
unknown	A04194 63
unknown	A04194 65
unknown	A04194 66
unknown	A04194 67
unknown	A04194 68
unknown	A04194 69
unknown	A04194 70
unknown	A04194 71
unknown	A03235 1
unknown	A03235 10
unknown	A03235 11
unknown	A03235 12
unknown	A06629 1
unknown	A06629 4
unknown	A06629 6
unknown	A06629 8
unknown	A06629 10
unknown	A06629 11
unknown	A06629 12
unknown	A06629 14
unknown	A06078 1
unknown	A06078 4
unknown	A06078 4 | 11458
unknown	A06078 4 | 11481
unknown	A06078 4 | 11485
unknown	A06078 4 | 11490
unknown	A06078 4 | 11499
unknown	A06078 4 | 11502
unknown	A02299 1
unknown	A02299 3
unknown	A02299 3 | 11578
unknown	A02299 3 | 11622
unknown	A02299 4
unknown	A02299 5
unknown	A02299 6
unknown	A02299 7
unknown	A02299 8
unknown	A02299 9
unknown	A02299 10
unknown	A02299 11
unknown	A02299 12
unknown	A02299 15
unknown	A02299 16
unknown	A02299 17
unknown	A02299 18
unknown	A02299 19
unknown	A02299 20
unknown	A02299 21
unknown	A02299 22
unknown	A02299 23
unknown	A02299 24
unknown	A02299 25
unknown	A02299 26
unknown	A02299 27
unknown	A02299 28
unknown	A02299 29
unknown	A02299 30
unknown	A02299 31
unknown	A02299 32
unknown	A02299 33
unknown	A02299 34
unknown	A02299 35
unknown	A02299 36
unknown	A02299 37
unknown	A02299 38
unknown	A02299 39
unknown	A02299 40
unknown	A02299 41
unknown	A02299 42
unknown	A02299 43
unknown	A02299 44
unknown	A02299 45
unknown	A02299 46
unknown	A02299 47
unknown	A02299 47 | 12604
unknown	A02299 47 | 12669
unknown	A02299 48
unknown	A02299 49
unknown	A02299 50
unknown	A02299 51
unknown	A02299 52
unknown	A02299 53
unknown	A02299 54
unknown	A02299 55
unknown	A02299 56
unknown	A02299 58
unknown	A02299 59
unknown	A02299 60
unknown	A02299 61
unknown	A02299 62
unknown	A02299 63
unknown	A02299 64
unknown	A02299 65
unknown	A02299 66
unknown	A02299 67
unknown	A02299 68
unknown	A02299 69
unknown	A02299 70
unknown	A02299 71
unknown	A02299 72
unknown	A02299 73
unknown	A02299 74
unknown	A02299 75
unknown	A02299 76
unknown	A02299 77
unknown	A02299 78
unknown	A02299 79
unknown	A02299 80
unknown	A02299 81
unknown	A02299 82
unknown	A02299 83
unknown	A02299 85
unknown	A02299 86
unknown	A02299 87
unknown	A02299 88
unknown	A02299 89
unknown	A02299 90
unknown	A02299 91
unknown	A02299 92
unknown	A02299 93
unknown	A02299 94
unknown	A02299 95
unknown	A02299 96
unknown	A02299 97
unknown	A02299 98
unknown	A02299 99
unknown	A02299 100
unknown	A02299 101
unknown	A02299 102
unknown	A02299 103
unknown	A02299 104
unknown	A02299 105
unknown	A02299 106
unknown	A02299 107
unknown	A02299 108
unknown	A02299 109
unknown	A02299 110
unknown	A02299 111
unknown	A02299 112
unknown	A02299 113
unknown	A02299 114
unknown	A02299 115
unknown	A02299 116
unknown	A02299 117
unknown	A02299 118
unknown	A02299 119
unknown	A02299 120
unknown	A02299 121
unknown	A02299 122
unknown	A02299 123
unknown	A02299 124
unknown	A02299 125
unknown	A02299 126
unknown	A02299 127
unknown	A02299 128
unknown	A02299 129
unknown	A02299 130
unknown	A02299 131
unknown	A02299 132
unknown	A02299 133
unknown	A02299 134
unknown	A02299 135
unknown	A02299 136
unknown	A02299 137
unknown	A02299 138
unknown	A02299 139
unknown	A02299 140
unknown	A02299 141
unknown	A02299 142
unknown	A02299 143
unknown	A02299 144
unknown	A02299 145
unknown	A02299 146
unknown	A02299 147
unknown	A02299 148
unknown	A02299 149
unknown	A02299 150
unknown	A02299 151
unknown	A02299 152
unknown	A02299 153
unknown	A02299 154
unknown	A02299 156
unknown	A02299 157
unknown	A02299 158
unknown	A02299 159
unknown	A02299 160
unknown	A02299 161
unknown	A02299 162
unknown	A02299 163
unknown	A02299 164
unknown	A02299 165
unknown	A02299 166
unknown	A02299 167
unknown	A02299 168
unknown	A02299 169
unknown	A02299 170
unknown	A02299 171
unknown	A02299 172
unknown	A02299 173
unknown	A02299 174
unknown	A02299 175
unknown	A02299 176
unknown	A02299 177
unknown	A02299 178
unknown	A02299 179
unknown	A02299 180
unknown	A02299 181
unknown	A02299 182
unknown	A02299 185
unknown	A02299 186
unknown	A02299 187
unknown	A02299 188
unknown	A02299 189
unknown	A02299 190
unknown	A02299 191
unknown	A02299 192
unknown	A02299 193
unknown	A02299 194
unknown	A03248 5
unknown	A03248 6
unknown	A03248 7
unknown	A03248 8
unknown	A03248 9
unknown	A03248 10
unknown	A08550 4
unknown	A08550 5
unknown	A08550 6
unknown	A08550 7
unknown	A08550 7 | 17578
unknown	A08550 7 | 17631
unknown	A08550 8
unknown	A08550 9
unknown	A08550 10
unknown	A08550 11
unknown	A08550 11 | 17856
unknown	A08550 11 | 17886
unknown	A08550 12
unknown	A08550 13
unknown	A08550 14
unknown	A08550 15
unknown	A08550 16
unknown	A08550 17
unknown	A08550 18
unknown	A08550 19
unknown	A08550 20
unknown	A08550 21
unknown	A08550 23
unknown	A08550 24
unknown	A08550 25
unknown	A08262 3
unknown	A08262 3 | 18239
unknown	A08262 3 | 18338
unknown	A08262 3 | 18448
unknown	A08262 3 | 18663
unknown	A08262 4
unknown	A01101 2
unknown	A01101 3
unknown	A01001 2
unknown	A01001 3
unknown	A01001 8
unknown	A01001 14
unknown	A01750 4
unknown	A01750 8
unknown	A01750 8 | 18917
unknown	A01750 8 | 18923
unknown	A01750 9
unknown	A03256 3
unknown	A03256 3 | 18949
unknown	A03256 3 | 18957
unknown	A02874 1
unknown	A02874 4
unknown	A02874 6
unknown	A02874 8
unknown	A02874 10
unknown	A02874 11
unknown	A02874 13
unknown	A02874 15
unknown	A02874 16
unknown	A02874 17
unknown	A02734 2
unknown	A02734 3
unknown	A02734 3 | 19118
unknown	A03452 1
unknown	A03452 4
unknown	A03452 5
unknown	A03452 6
unknown	A03452 7
unknown	A03452 8
unknown	A03452 9
unknown	A03452 11
unknown	A03452 12
unknown	A02483 2
unknown	A02483 3
unknown	A02483 5
unknown	A02483 6
unknown	A02483 9
unknown	A02483 9 | 19414
unknown	A02483 9 | 19445
unknown	A02483 9 | 19469
unknown	A02483 9 | 19487
unknown	A02483 9 | 19508
unknown	A02483 10
unknown	A02483 10 | 19544
unknown	A02483 10 | 19569
unknown	A02483 10 | 19591
unknown	A02483 10 | 19606
unknown	A02483 10 | 19624
unknown	A02483 10 | 19641
unknown	A02483 10 | 19671
unknown	A02483 10 | 19694
unknown	A02483 10 | 19708
unknown	A02483 10 | 19724
unknown	A02483 10 | 19739
unknown	A02483 10 | 19750
unknown	A02483 10 | 19763
unknown	A02483 10 | 19785
unknown	A02483 10 | 19803
unknown	A02483 10 | 19835
unknown	A02483 10 | 19856
unknown	A02483 10 | 19869
unknown	A02483 10 | 19884
unknown	A02483 10 | 19899
unknown	A02483 12
unknown	A02483 18
unknown	A02483 30
unknown	A02483 33
unknown	A02483 34
unknown	A06133 4
unknown	A06133 5
unknown	A06133 5 | 20115
unknown	A06133 6
unknown	A09151 1
unknown	A09151 2
unknown	A09151 3
unknown	A09151 4
unknown	A09151 6
unknown	A09151 7
unknown	A09151 8
unknown	A09151 10
unknown	A09151 11
unknown	A09151 12
unknown	A09151 13
unknown	A09151 14
unknown	A09151 15
unknown	A09151 16
unknown	A02649 3
unknown	A02649 4
unknown	A02649 7
unknown	A02649 8
unknown	A02649 8 | 20364
unknown	A02649 8 | 20386
unknown	A02649 9
unknown	A02649 10
unknown	A07504 3
unknown	A07504 4
unknown	A07504 5
unknown	A07504 6
unknown	A07504 7
unknown	A01666 1
unknown	A01666 3
unknown	A01666 4
unknown	A01666 5
unknown	A01666 7
unknown	A01666 8
unknown	A01666 9
unknown	A01666 10
unknown	A01666 11
unknown	A01666 12
unknown	A01666 13
unknown	A01666 14
unknown	A01666 15
unknown	A01666 16
unknown	A01666 17
unknown	A06150 3
unknown	A06150 6
unknown	A06150 9
unknown	A07467 3
unknown	A07467 4
unknown	A07467 5
unknown	A07467 10
unknown	A07467 17
unknown	A07467 20
unknown	A07467 25
unknown	A07467 26
unknown	A07467 27
unknown	A07467 28
unknown	A07467 29
unknown	A07467 30
unknown	A07467 31
unknown	A07467 32
unknown	A07467 33
unknown	A07467 33 | 22025
unknown	A07467 34
unknown	A07467 34 | 22089
unknown	A07467 35
unknown	A07467 36
unknown	A07467 37
unknown	A07467 38
unknown	A07467 38 | 22210
unknown	A07467 38 | 22233
unknown	A07467 39
unknown	A07467 40
unknown	A07467 41
unknown	A07467 42
unknown	A07467 43
unknown	A07467 44
unknown	A07467 45
unknown	A07467 46
unknown	A07467 47
unknown	A07467 48
unknown	A07467 49
unknown	A07467 51
unknown	A07467 52
unknown	A07467 53
unknown	A07467 57
unknown	A07467 60
unknown	A07467 61
unknown	A07467 63
unknown	A07467 64
unknown	A07467 65
unknown	A07467 66
unknown	A07467 70
unknown	A07467 73
unknown	A07467 75
unknown	A07467 77
unknown	A07467 80
unknown	A07467 82
unknown	A07467 88
unknown	A07467 90
unknown	A07467 93
unknown	A07467 97
unknown	A07467 100
unknown	A07467 102
unknown	A07467 110
unknown	A07467 116
unknown	A07467 117
unknown	A07467 121
unknown	A07467 123
unknown	A07467 124
unknown	A07467 125
unknown	A07467 126
unknown	A07467 127
unknown	A07467 128
unknown	A07467 129
unknown	A07467 130
unknown	A07467 131
unknown	A07467 132
unknown	A07467 135
unknown	A07467 137
unknown	A07467 141
unknown	A07467 143
unknown	A07467 145
unknown	A07467 147
unknown	A07467 148
unknown	A07081 5
unknown	A07081 6
unknown	A07081 7
unknown	A07081 8
unknown	A07081 9
unknown	A09763 1
unknown	A09763 5
unknown	A09763 6
unknown	A09763 7
unknown	A09763 22
unknown	A09763 29
unknown	A09763 34
unknown	A09763 46
unknown	A09763 52
unknown	A09763 61
unknown	A09763 70
unknown	A09763 82
unknown	A09763 97
unknown	A09763 112
unknown	A09763 119
unknown	A09763 129
unknown	A09763 131
unknown	A09763 135
unknown	A09763 139
unknown	A09763 144
unknown	A09763 148
unknown	A09763 161
unknown	A09763 168
unknown	A09763 170
unknown	A09763 176
unknown	A09763 183
unknown	A09763 187
unknown	A09763 191
unknown	A09763 198
unknown	A09763 205
unknown	A09763 216
unknown	A09763 221
unknown	A09763 226
unknown	A09763 231
unknown	A09763 234
unknown	A09763 237
unknown	A09763 238
unknown	A09763 243
unknown	A09763 247
unknown	A09763 252
unknown	A09763 258
unknown	A09763 264
unknown	A09763 267
unknown	A09763 271
unknown	A09763 272
unknown	A09763 277
unknown	A09763 283
unknown	A09763 285
unknown	A09763 289
unknown	A09763 293
unknown	A09763 301
unknown	A09763 308
unknown	A09763 310
unknown	A09763 313
unknown	A09763 315
unknown	A09763 317
unknown	A09763 322
unknown	A09763 328
unknown	A09763 331
unknown	A09763 334
unknown	A09763 337
unknown	A09763 339
unknown	A09763 340
unknown	A09763 343
unknown	A09763 344
unknown	A09763 345
unknown	A09763 346
unknown	A09763 348
unknown	A09763 350
unknown	A09763 354
unknown	A09763 359
unknown	A09763 364
unknown	A09763 368
unknown	A09763 376
unknown	A09763 380
unknown	A09763 382
unknown	A09763 390
unknown	A09763 395
unknown	A09763 398
unknown	A09763 401
unknown	A09763 404
unknown	A09763 407
unknown	A09763 408
unknown	A09763 416
unknown	A09763 420
unknown	A09763 425
unknown	A09763 429
unknown	A09763 433
unknown	A09763 435
unknown	A09763 438
unknown	A09763 442
unknown	A09763 445
unknown	A09763 449
unknown	A09763 453
unknown	A09763 455
unknown	A09763 458
unknown	A09763 461
unknown	A09763 464
unknown	A09763 470
unknown	A09763 477
unknown	A09763 480
unknown	A09763 481
unknown	A09763 487
unknown	A09763 489
unknown	A09763 492
unknown	A09763 501
unknown	A09763 502
unknown	A09763 507
unknown	A09763 508
unknown	A09763 511
unknown	A09763 516
unknown	A09763 521
unknown	A09763 526
unknown	A09763 532
unknown	A09763 538
unknown	A09763 544
unknown	A09763 549
unknown	A09763 556
unknown	A09763 558
unknown	A09763 559
unknown	A09763 564
unknown	A09763 568
unknown	A09763 573
unknown	A09763 579
unknown	A09763 586
unknown	A09763 591
unknown	A09763 598
unknown	A09763 599
unknown	A09763 607
unknown	A09763 610
unknown	A09763 615
unknown	A09763 622
unknown	A09763 627
unknown	A09763 629
unknown	A09763 633
unknown	A09763 636
unknown	A09763 639
unknown	A09763 642
unknown	A09763 648
unknown	A09763 648 | 25477
unknown	A09763 648 | 25490
unknown	A09763 649
unknown	A09763 652
unknown	A09763 656
unknown	A09763 661
unknown	A09763 664
unknown	A09763 668
unknown	A09763 673
unknown	A09763 676
unknown	A09763 679
unknown	A09763 681
unknown	A09763 683
unknown	A09763 685
unknown	A09763 690
unknown	A09763 691
unknown	A09763 696
unknown	A09763 697
unknown	A09763 700
unknown	A09763 705
unknown	A09763 708
unknown	A09763 711
unknown	A09763 716
unknown	A09763 720
unknown	A09763 722
unknown	A09763 723
unknown	A09763 724
unknown	A09763 725
unknown	A09763 727
unknown	A09763 728
unknown	A09763 731
unknown	A09763 737
unknown	A09763 738
unknown	A09763 741
unknown	A09763 743
unknown	A09763 747
unknown	A09763 751
unknown	A09763 757
unknown	A09763 758
unknown	A09763 761
unknown	A09763 763
unknown	A09763 766
unknown	A09763 770
unknown	A09763 773
unknown	A09763 774
unknown	A09763 776
unknown	A09763 780
unknown	A09763 782
unknown	A09763 785
unknown	A09763 786
unknown	A09763 790
unknown	A09763 794
unknown	A09763 800
unknown	A09763 801
unknown	A09763 803
unknown	A09763 806
unknown	A09763 809
unknown	A09763 811
unknown	A09763 812
unknown	A09763 814
unknown	A09763 815
unknown	A09763 817
unknown	A09763 819
unknown	A09763 820
unknown	A09763 822
unknown	A09763 825
unknown	A09763 828
unknown	A09763 830
unknown	A09763 831
unknown	A09763 832
unknown	A09763 834
unknown	A09763 835
unknown	A09763 838
unknown	A09763 839
unknown	A09763 840
unknown	A09763 841
unknown	A09763 842
unknown	A09763 843
unknown	A09763 844
unknown	A09763 845
unknown	A09763 847
unknown	A09763 848
unknown	A09763 851
unknown	A09763 853
unknown	A09763 855
unknown	A09763 856
unknown	A09763 857
unknown	A09763 859
unknown	A09763 860
unknown	A09763 861
unknown	A09763 863
unknown	A09763 865
unknown	A09763 866
unknown	A09763 868
unknown	A09763 869
unknown	A09763 872
unknown	A09763 874
unknown	A09763 875
unknown	A09763 876
unknown	A09763 877
unknown	A09763 878
unknown	A09763 881
unknown	A09763 882
unknown	A09763 883
unknown	A09763 884
unknown	A09763 885
unknown	A09763 886
unknown	A09763 887
unknown	A09763 888
unknown	A09763 889
unknown	A09763 890
unknown	A09763 893
unknown	A09763 896
unknown	A09763 898
unknown	A09763 899
unknown	A09763 900
unknown	A09763 901
unknown	A09763 902
unknown	A09763 903
unknown	A09763 904
unknown	A09763 907
unknown	A09763 908
unknown	A09763 909
unknown	A09763 911
unknown	A09763 912
unknown	A09763 914
unknown	A09763 915
unknown	A09763 916
unknown	A09763 917
unknown	A09763 918
unknown	A09763 923
unknown	A09763 924
unknown	A09763 926
unknown	A09763 928
unknown	A09763 930
unknown	A09763 931
unknown	A09763 933
unknown	A09763 935
unknown	A09763 937
unknown	A09763 938
unknown	A09763 939
unknown	A09763 940
unknown	A09763 941
unknown	A09763 947
unknown	A09763 952
unknown	A09763 959
unknown	A09763 961
unknown	A09763 966
unknown	A09763 972
unknown	A09763 975
unknown	A09763 976
unknown	A09763 977
unknown	A09763 978
unknown	A09763 979
unknown	A09763 980
unknown	A09763 981
unknown	A09763 981 | 27057
unknown	A09763 982
unknown	A09763 983
unknown	A09763 984
unknown	A09763 986
unknown	A09763 987
unknown	A09763 988
unknown	A09763 989
unknown	A09763 992
unknown	A09763 995
unknown	A09763 996
unknown	A09763 997
unknown	A09763 998
unknown	A09763 999
unknown	A09763 1000
unknown	A09763 1001
unknown	A09763 1002
unknown	A09763 1003
unknown	A09763 1005
unknown	A09763 1006
unknown	A09763 1007
unknown	A09763 1009
unknown	A09763 1010
unknown	A09763 1013
unknown	A09763 1014
unknown	A09763 1015
unknown	A09763 1016
unknown	A09763 1017
unknown	A09763 1018
unknown	A09763 1019
unknown	A09763 1020
unknown	A09763 1021
unknown	A09763 1023
unknown	A09763 1024
unknown	A09763 1026
unknown	A09763 1028
unknown	A09763 1031
unknown	A09763 1032
unknown	A09763 1033
unknown	A09763 1035
unknown	A09763 1036
unknown	A09763 1037
unknown	A09763 1039
unknown	A09763 1040
unknown	A09763 1044
unknown	A09763 1045
unknown	A09763 1047
unknown	A09763 1048
unknown	A09763 1049
unknown	A09763 1050
unknown	A09763 1051
unknown	A09763 1052
unknown	A09763 1053
unknown	A09763 1054
unknown	A09763 1057
unknown	A09763 1058
unknown	A09763 1059
unknown	A09763 1060
unknown	A09763 1061
unknown	A09763 1062
unknown	A09763 1063
unknown	A09763 1064
unknown	A09763 1065
unknown	A09763 1066
unknown	A09763 1067
unknown	A09763 1068
unknown	A09763 1069
unknown	A09763 1071
unknown	A09763 1072
unknown	A09763 1073
unknown	A09763 1076
unknown	A09763 1077
unknown	A09763 1078
unknown	A09763 1079
unknown	A09763 1080
unknown	A09763 1081
unknown	A09763 1082
unknown	A09763 1084
unknown	A09763 1086
unknown	A09763 1087
unknown	A09763 1088
unknown	A09763 1089
unknown	A09763 1090
unknown	A09763 1092
unknown	A09763 1093
unknown	A09763 1094
unknown	A09763 1095
unknown	A09763 1096
unknown	A09763 1097
unknown	A09763 1101
unknown	A09763 1102
unknown	A09763 1103
unknown	A09763 1105
unknown	A09763 1106
unknown	A09763 1107
unknown	A09763 1109
unknown	A09763 1110
unknown	A09763 1112
unknown	A09763 1113
unknown	A09763 1114
unknown	A09763 1115
unknown	A09763 1116
unknown	A09763 1117
unknown	A09763 1118
unknown	A09763 1119
unknown	A09763 1120
unknown	A09763 1121
unknown	A09763 1122
unknown	A09763 1123
unknown	A09763 1124
unknown	A09763 1125
unknown	A09763 1126
unknown	A09763 1127
unknown	A09763 1128
unknown	A09763 1129
unknown	A09763 1130
unknown	A09763 1131
unknown	A09763 1133
unknown	A09763 1135
unknown	A09763 1136
unknown	A09763 1140
unknown	A09763 1142
unknown	A09763 1143
unknown	A09763 1144
unknown	A09763 1145
unknown	A09763 1145 | 28125
unknown	A09763 1146
unknown	A09763 1148
unknown	A09763 1149
unknown	A09763 1150
unknown	A09763 1151
unknown	A09763 1152
unknown	A09763 1154
unknown	A09763 1155
unknown	A09763 1159
unknown	A09763 1160
unknown	A09763 1162
unknown	A09763 1163
unknown	A09763 1165
unknown	A09763 1166
unknown	A09763 1166 | 28243
unknown	A09763 1167
unknown	A09763 1168
unknown	A09763 1169
unknown	A09763 1171
unknown	A09763 1172
unknown	A09763 1178
unknown	A09763 1181
unknown	A09763 1182
unknown	A09763 1183
unknown	A09763 1185
unknown	A09763 1189
unknown	A09763 1191
unknown	A09763 1192
unknown	A09763 1195
unknown	A09763 1197
unknown	A09763 1199
unknown	A09763 1201
unknown	A09763 1203
unknown	A09763 1205
unknown	A09763 1206
unknown	A09763 1207
unknown	A09763 1208
unknown	A09763 1209
unknown	A09763 1210
unknown	A09763 1211
unknown	A09763 1212
unknown	A09763 1213
unknown	A09763 1214
unknown	A09763 1215
unknown	A09763 1217
unknown	A09763 1219
unknown	A04556 4
unknown	A04556 5
unknown	A04556 6
unknown	A04556 7
unknown	A04556 8
unknown	A04556 9
unknown	A04556 10
unknown	A04556 11
unknown	A04556 12
unknown	A04556 13
unknown	A04556 14
unknown	A04556 15
unknown	A04556 16
unknown	A04556 17
unknown	A04556 18
unknown	A04556 19
unknown	A05161 1
unknown	A05161 2
unknown	A05161 3
unknown	A05161 3 | 29147
unknown	A05161 3 | 29160
unknown	A05161 3 | 29178
unknown	A05161 3 | 29189
unknown	A05161 3 | 29205
unknown	A05161 3 | 29214
unknown	A05161 3 | 29220
unknown	A05161 3 | 29230
unknown	A05161 3 | 29237
unknown	A05161 3 | 29244
unknown	A05161 3 | 29251
unknown	A05161 3 | 29261
unknown	A05161 3 | 29271
unknown	A05161 3 | 29277
unknown	A05161 3 | 29288
unknown	A05161 3 | 29297
unknown	A05161 3 | 29303
unknown	A05161 3 | 29305
unknown	A05161 3 | 29309
unknown	A05161 3 | 29319
unknown	A05161 3 | 29323
unknown	A05161 3 | 29332
unknown	A05161 3 | 29347
unknown	A05161 3 | 29356
unknown	A05161 3 | 29366
unknown	A05161 3 | 29377
unknown	A05161 3 | 29381
unknown	A05161 3 | 29386
unknown	A05161 3 | 29394
unknown	A05161 3 | 29401
unknown	A05161 3 | 29413
unknown	A05161 3 | 29422
unknown	A05161 3 | 29430
unknown	A05161 3 | 29436
unknown	A05161 3 | 29442
unknown	A05161 3 | 29451
unknown	A05161 3 | 29453
unknown	A05161 3 | 29461
unknown	A02077 1
unknown	A02077 5
unknown	A02077 6
unknown	A02077 7
unknown	A02077 8
unknown	A02077 9
unknown	A02077 10
unknown	A02077 11
unknown	A02077 12
unknown	A02077 13
unknown	A04376 7
unknown	A04376 12
unknown	A04376 15
unknown	A04376 21
unknown	A04376 27
unknown	A04376 37
unknown	A04376 44
unknown	A04376 45
unknown	A04376 53
unknown	A04376 60
unknown	A04376 65
unknown	A04376 69
unknown	A04376 73
unknown	A04376 77
unknown	A04376 80
unknown	A04376 84
unknown	A04376 90
unknown	A04376 94
unknown	A04376 95
unknown	A02833 3
unknown	A02833 4
unknown	A02833 5
unknown	A02833 5 | 29847
unknown	A02833 5 | 29858
unknown	A02833 5 | 29867
unknown	A02833 5 | 29874
unknown	A02833 5 | 29884
unknown	A02833 5 | 29894
unknown	A02833 5 | 29902
unknown	A02833 5 | 29909
unknown	A02833 5 | 29918
unknown	A02833 5 | 29924
unknown	A02833 5 | 29935
unknown	A02833 5 | 29945
unknown	A02833 5 | 29955
unknown	A02833 5 | 29964
unknown	A02833 5 | 29973
unknown	A02833 6
unknown	A02833 7
unknown	A09043 2
unknown	A09043 3
unknown	A09043 4
unknown	A09043 5
unknown	A09043 6
unknown	A09043 6 | 30050
unknown	A09043 6 | 30064
unknown	A09043 7
unknown	A09043 8
unknown	A09043 9
unknown	A09043 10
unknown	A09043 11
unknown	A09043 12
unknown	A09043 13
unknown	A09043 14
unknown	A09043 15
unknown	A09043 16
unknown	A09043 17
unknown	A09043 18
unknown	A09043 19
unknown	A09043 20
unknown	A07516 3
unknown	A01802 4
unknown	A01802 6
unknown	A01802 12
unknown	A01802 24
unknown	A01802 32
unknown	A01802 37
unknown	A01802 39
unknown	A01802 43
unknown	A01802 45
unknown	A01802 47
unknown	A01802 49
unknown	A01802 51
unknown	A01802 53
unknown	A01802 54
unknown	A01802 57
unknown	A01802 59
unknown	A01802 63
unknown	A01802 65
unknown	A01802 69
unknown	A01802 71
unknown	A01802 73
unknown	A01802 77
unknown	A01802 87
unknown	A01802 94
unknown	A01802 115
unknown	A01802 136
unknown	A01802 151
unknown	A01802 168
unknown	A01802 172
unknown	A01802 182
unknown	A01802 188
unknown	A01802 199
unknown	A01802 203
unknown	A01802 212
unknown	A01802 217
unknown	A01802 227
unknown	A01802 235
unknown	A01802 239
unknown	A01802 245
unknown	A01802 258
unknown	A01802 285
